name,acronym,AP_location,DV_location,ML_location,avIndex
crossed tectospinal pathway,tspc,-6.94,6.5,-0.12,1230
crossed tectospinal pathway,tspc,-6.94,6.58,-0.08,1230
crossed tectospinal pathway,tspc,-6.94,6.43,0.08,1230
Inferior olivary complex,IO,-6.94,6.69,0.07,978
Inferior olivary complex,IO,-6.94,6.72,0.12,978
Medullary reticular nucleus ventral part,MDRNv,-6.94,6.12,0.31,988
Medullary reticular nucleus ventral part,MDRNv,-6.94,6.3,0.31,988
Medullary reticular nucleus ventral part,MDRNv,-6.94,6.4,0.31,988
Medullary reticular nucleus ventral part,MDRNv,-6.94,5.95,0.39,988
Medulla,MY,-6.94,6.97,0.53,936
Medulla,MY,-6.94,5.46,0.6,936
Intermediate reticular nucleus,IRN,-6.94,5.66,0.65,979
Intermediate reticular nucleus,IRN,-6.94,5.87,0.67,979
Intermediate reticular nucleus,IRN,-6.94,6.48,0.82,979
Intermediate reticular nucleus,IRN,-6.94,5.9,0.84,979
Intermediate reticular nucleus,IRN,-6.94,5.98,0.85,979
Medullary reticular nucleus ventral part,MDRNv,-6.94,6.68,0.85,988
Intermediate reticular nucleus,IRN,-6.94,6.24,0.87,979
Intermediate reticular nucleus,IRN,-6.94,5.95,0.89,979
Lateral reticular nucleus magnocellular part,LRNm,-6.94,6.98,0.91,983
Lateral reticular nucleus magnocellular part,LRNm,-6.94,6.87,0.92,983
Intermediate reticular nucleus,IRN,-6.94,6.43,0.93,979
Intermediate reticular nucleus,IRN,-6.94,6.57,0.96,979
Parvicellular reticular nucleus,PARN,-6.94,5.59,0.97,989
Intermediate reticular nucleus,IRN,-6.94,6.5,0.97,979
Intermediate reticular nucleus,IRN,-6.94,6.28,0.99,979
Lateral reticular nucleus magnocellular part,LRNm,-6.94,6.88,1.05,983
Intermediate reticular nucleus,IRN,-6.94,6.06,1.06,979
Intermediate reticular nucleus,IRN,-6.94,6.18,1.09,979
Intermediate reticular nucleus,IRN,-6.94,6.61,1.1,979
Lateral reticular nucleus magnocellular part,LRNm,-6.94,7.07,1.11,983
Lateral reticular nucleus magnocellular part,LRNm,-6.94,7.13,1.11,983
Intermediate reticular nucleus,IRN,-6.94,6.66,1.14,979
Intermediate reticular nucleus,IRN,-6.94,6.77,1.14,979
Intermediate reticular nucleus,IRN,-6.94,6.44,1.19,979
Intermediate reticular nucleus,IRN,-6.94,6.57,1.18,979
Lateral reticular nucleus magnocellular part,LRNm,-6.94,7.05,1.21,983
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.94,5.64,1.26,956
Lateral reticular nucleus magnocellular part,LRNm,-6.94,7.12,1.28,983
Intermediate reticular nucleus,IRN,-6.94,6.59,1.33,979
Intermediate reticular nucleus,IRN,-6.94,6.82,1.36,979
Intermediate reticular nucleus,IRN,-6.94,6.6,1.39,979
Parvicellular reticular nucleus,PARN,-6.94,6.28,1.4,989
Intermediate reticular nucleus,IRN,-6.94,6.86,1.4,979
Lateral reticular nucleus magnocellular part,LRNm,-6.94,7.06,1.4,983
Medulla,MY,-6.94,6.73,1.42,936
Intermediate reticular nucleus,IRN,-6.94,6.86,1.45,979
Intermediate reticular nucleus,IRN,-6.94,6.79,1.46,979
Spinal nucleus of the trigeminal interpolar part,SPVI,-7.02,6.19,-2.09,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-7.02,6.25,-2.03,956
Spinal nucleus of the trigeminal caudal part,SPVC,-7.02,6.51,-1.87,955
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.51,-1.72,987
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.51,-1.67,987
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.9,-1.6,983
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.6,-1.59,987
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.19,-1.57,987
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.45,-1.55,987
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.17,-1.52,987
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.88,-1.53,983
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.96,-1.51,983
Intermediate reticular nucleus,IRN,-7.02,6.73,-1.5,979
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.48,-1.49,987
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.23,-1.47,987
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.9,-1.47,983
Intermediate reticular nucleus,IRN,-7.02,6.71,-1.45,979
Intermediate reticular nucleus,IRN,-7.02,6.75,-1.44,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.01,-1.45,983
Intermediate reticular nucleus,IRN,-7.02,6.67,-1.43,979
Intermediate reticular nucleus,IRN,-7.02,6.89,-1.43,979
Intermediate reticular nucleus,IRN,-7.02,6.58,-1.4,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.94,-1.38,983
Intermediate reticular nucleus,IRN,-7.02,6.86,-1.38,979
Medulla,MY,-7.02,5.19,-1.33,936
Intermediate reticular nucleus,IRN,-7.02,6.52,-1.3,979
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.4,-1.29,987
Intermediate reticular nucleus,IRN,-7.02,6.61,-1.29,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.05,-1.29,983
Intermediate reticular nucleus,IRN,-7.02,6.9,-1.28,979
Intermediate reticular nucleus,IRN,-7.02,6.48,-1.27,979
Intermediate reticular nucleus,IRN,-7.02,6.84,-1.26,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.02,-1.25,983
Intermediate reticular nucleus,IRN,-7.02,6.53,-1.24,979
Intermediate reticular nucleus,IRN,-7.02,6.88,-1.22,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7,-1.22,983
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.1,-1.22,983
Medulla,MY,-7.02,6.73,-1.19,936
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.22,-1.2,987
Intermediate reticular nucleus,IRN,-7.02,6.78,-1.18,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.21,-1.2,983
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.04,-1.18,987
Intermediate reticular nucleus,IRN,-7.02,6.38,-1.18,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.02,-1.18,983
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.1,-1.18,983
Intermediate reticular nucleus,IRN,-7.02,6.66,-1.17,979
Intermediate reticular nucleus,IRN,-7.02,6.56,-1.12,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.98,-1.14,983
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.15,-1.15,983
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.09,-1.13,983
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.82,-1.08,988
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.91,-1.12,983
Intermediate reticular nucleus,IRN,-7.02,6.2,-1.1,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.02,-1.1,983
Medullary reticular nucleus dorsal part,MDRNd,-7.02,5.71,-1.07,987
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.73,-1.06,988
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.7,-1.03,988
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.91,-1.01,983
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.74,-0.97,988
Intermediate reticular nucleus,IRN,-7.02,6.39,-0.99,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.83,-0.98,983
Intermediate reticular nucleus,IRN,-7.02,6.43,-0.97,979
Lateral reticular nucleus magnocellular part,LRNm,-7.02,7.01,-0.98,983
Medullary reticular nucleus dorsal part,MDRNd,-7.02,5.65,-0.92,987
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.97,-0.91,983
Medulla,MY,-7.02,7.03,-0.91,936
Medullary reticular nucleus dorsal part,MDRNd,-7.02,5.72,-0.9,987
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.6,-0.89,988
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.64,-0.87,988
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.87,-0.87,983
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.4,-0.84,988
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.8,-0.85,988
Medulla,MY,-7.02,7.08,-0.86,936
Intermediate reticular nucleus,IRN,-7.02,6.31,-0.83,979
Nucleus of the solitary tract,NTS,-7.02,5.49,-0.83,949
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.64,-0.82,988
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.56,-0.81,988
Medulla,MY,-7.02,7.16,-0.78,936
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.46,-0.77,988
Medulla,MY,-7.02,6.95,-0.76,936
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.64,-0.75,988
Intermediate reticular nucleus,IRN,-7.02,5.79,-0.72,979
Intermediate reticular nucleus,IRN,-7.02,5.96,-0.72,979
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.55,-0.71,988
Intermediate reticular nucleus,IRN,-7.02,5.63,-0.71,979
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.61,-0.71,988
Medulla,MY,-7.02,7,-0.72,936
Intermediate reticular nucleus,IRN,-7.02,5.58,-0.68,979
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.52,-0.67,988
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.68,-0.64,988
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.47,-0.61,988
Intermediate reticular nucleus,IRN,-7.02,5.68,-0.58,979
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.32,-0.55,988
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.24,-0.55,988
Nucleus of Roller,NR,-7.02,5.76,-0.4,996
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.41,-0.38,988
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.07,-0.33,988
Medulla,MY,-7.02,6.62,-0.31,936
Medulla,MY,-7.02,6.52,-0.28,936
Medulla,MY,-7.02,6.74,-0.29,936
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.31,-0.27,988
Medulla,MY,-7.02,6.53,-0.19,936
Medulla,MY,-7.02,6.45,-0.15,936
Medulla,MY,-7.02,6.51,-0.14,936
Medulla,MY,-7.02,6.42,-0.11,936
crossed tectospinal pathway,tspc,-7.02,6.6,-0.08,1230
Nucleus raphe obscurus,RO,-7.02,6.56,-0.02,1014
Medulla,MY,-7.02,6.36,0.02,936
Nucleus raphe obscurus,RO,-7.02,6.41,0.02,1014
crossed tectospinal pathway,tspc,-7.02,6.49,0.11,1230
Medulla,MY,-7.02,5.96,0.15,936
crossed tectospinal pathway,tspc,-7.02,6.68,0.17,1230
Medulla,MY,-7.02,6.52,0.21,936
Nucleus of Roller,NR,-7.02,5.97,0.27,996
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.27,0.29,988
Medulla,MY,-7.02,6.72,0.3,936
Medulla,MY,-7.02,6.89,0.31,936
Nucleus of Roller,NR,-7.02,5.93,0.35,996
Medulla,MY,-7.02,6.68,0.39,936
Medulla,MY,-7.02,6.77,0.42,936
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.2,0.47,988
Medullary reticular nucleus ventral part,MDRNv,-7.02,5.94,0.48,988
Intermediate reticular nucleus,IRN,-7.02,5.83,0.53,979
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.44,0.58,988
Medulla,MY,-7.02,5.5,0.71,936
Intermediate reticular nucleus,IRN,-7.02,5.87,0.71,979
Intermediate reticular nucleus,IRN,-7.02,5.95,0.7,979
Intermediate reticular nucleus,IRN,-7.02,5.87,0.77,979
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.31,0.79,988
Intermediate reticular nucleus,IRN,-7.02,5.92,0.83,979
Medullary reticular nucleus ventral part,MDRNv,-7.02,6.5,0.83,988
Intermediate reticular nucleus,IRN,-7.02,5.88,0.86,979
Intermediate reticular nucleus,IRN,-7.02,6.16,0.9,979
Intermediate reticular nucleus,IRN,-7.02,5.92,0.93,979
Intermediate reticular nucleus,IRN,-7.02,6.34,0.93,979
Medullary reticular nucleus dorsal part,MDRNd,-7.02,5.86,0.94,987
Medullary reticular nucleus dorsal part,MDRNd,-7.02,5.83,0.98,987
Intermediate reticular nucleus,IRN,-7.02,6.33,1,979
Intermediate reticular nucleus,IRN,-7.02,6.41,1.01,979
Nucleus of the solitary tract,NTS,-7.02,5.36,1.03,949
Medullary reticular nucleus dorsal part,MDRNd,-7.02,5.77,1.07,987
Intermediate reticular nucleus,IRN,-7.02,6.41,1.09,979
Intermediate reticular nucleus,IRN,-7.02,6.57,1.08,979
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.18,1.16,987
Intermediate reticular nucleus,IRN,-7.02,6.26,1.19,979
Intermediate reticular nucleus,IRN,-7.02,6.48,1.21,979
Medulla,MY,-7.02,6.78,1.21,936
Lateral reticular nucleus magnocellular part,LRNm,-7.02,6.91,1.22,983
Intermediate reticular nucleus,IRN,-7.02,6.87,1.23,979
Intermediate reticular nucleus,IRN,-7.02,6.6,1.25,979
Intermediate reticular nucleus,IRN,-7.02,6.54,1.28,979
Nucleus ambiguus ventral division,AMBv,-7.02,6.78,1.29,973
Medullary reticular nucleus dorsal part,MDRNd,-7.02,5.98,1.3,987
Intermediate reticular nucleus,IRN,-7.02,6.46,1.3,979
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.23,1.32,987
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.41,1.33,987
Intermediate reticular nucleus,IRN,-7.02,6.49,1.32,979
Medulla,MY,-7.02,6.66,1.32,936
Medullary reticular nucleus dorsal part,MDRNd,-7.02,5.83,1.34,987
Intermediate reticular nucleus,IRN,-7.02,6.92,1.36,979
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.5,1.38,987
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.39,1.41,987
Medullary reticular nucleus dorsal part,MDRNd,-7.02,6.52,1.45,987
Intermediate reticular nucleus,IRN,-7.02,6.71,1.44,979
Intermediate reticular nucleus,IRN,-7.02,6.79,1.46,979
Intermediate reticular nucleus,IRN,-7.02,6.69,1.48,979
Intermediate reticular nucleus,IRN,-7.02,6.72,1.48,979
Spinal nucleus of the trigeminal interpolar part,SPVI,-7.02,6.48,2.23,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-7.1,6.08,-2.28,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-7.1,5.87,-2.27,956
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.81,-1.88,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.64,-1.69,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.36,-1.63,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.59,-1.64,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.25,-1.58,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.56,-1.57,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.44,-1.55,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.14,-1.54,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.49,-1.54,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.83,-1.54,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.18,-1.53,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.26,-1.52,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.2,-1.49,987
Intermediate reticular nucleus,IRN,-7.1,6.88,-1.49,979
Intermediate reticular nucleus,IRN,-7.1,6.91,-1.43,979
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.03,-1.44,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,5.58,-1.42,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,5.97,-1.4,987
Intermediate reticular nucleus,IRN,-7.1,6.86,-1.4,979
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.19,-1.39,987
Intermediate reticular nucleus,IRN,-7.1,6.59,-1.37,979
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.47,-1.34,987
Intermediate reticular nucleus,IRN,-7.1,6.56,-1.32,979
Lateral reticular nucleus magnocellular part,LRNm,-7.1,7.18,-1.29,983
Lateral reticular nucleus magnocellular part,LRNm,-7.1,7.06,-1.26,983
Intermediate reticular nucleus,IRN,-7.1,6.84,-1.24,979
Intermediate reticular nucleus,IRN,-7.1,6.52,-1.22,979
Intermediate reticular nucleus,IRN,-7.1,6.43,-1.21,979
Intermediate reticular nucleus,IRN,-7.1,6.58,-1.21,979
Lateral reticular nucleus magnocellular part,LRNm,-7.1,6.9,-1.18,983
Intermediate reticular nucleus,IRN,-7.1,6.54,-1.17,979
Lateral reticular nucleus magnocellular part,LRNm,-7.1,7.16,-1.17,983
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.11,-1.16,987
Intermediate reticular nucleus,IRN,-7.1,6.75,-1.14,979
Intermediate reticular nucleus,IRN,-7.1,6.79,-1.14,979
Lateral reticular nucleus magnocellular part,LRNm,-7.1,6.92,-1.1,983
Lateral reticular nucleus magnocellular part,LRNm,-7.1,6.89,-1.12,983
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.8,-1.08,988
Intermediate reticular nucleus,IRN,-7.1,6.31,-1.07,979
Intermediate reticular nucleus,IRN,-7.1,6.4,-1.05,979
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.67,-1.05,988
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.88,-0.94,988
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.89,-0.9,988
Medulla,MY,-7.1,7.17,-0.87,936
Intermediate reticular nucleus,IRN,-7.1,5.99,-0.85,979
Medulla,MY,-7.1,7.38,-0.85,936
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.38,-0.83,988
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.74,-0.83,988
Intermediate reticular nucleus,IRN,-7.1,6.12,-0.73,979
Intermediate reticular nucleus,IRN,-7.1,5.79,-0.68,979
Intermediate reticular nucleus,IRN,-7.1,5.98,-0.68,979
Inferior olivary complex,IO,-7.1,7.21,-0.68,978
Intermediate reticular nucleus,IRN,-7.1,5.91,-0.64,979
Medullary reticular nucleus ventral part,MDRNv,-7.1,5.92,-0.54,988
Medulla,MY,-7.1,6.61,-0.41,936
Medulla,MY,-7.1,6.99,-0.41,936
Medulla,MY,-7.1,6.59,-0.32,936
crossed tectospinal pathway,tspc,-7.1,6.77,-0.24,1230
Medulla,MY,-7.1,6.5,-0.14,936
crossed tectospinal pathway,tspc,-7.1,6.54,0.05,1230
Inferior olivary complex,IO,-7.1,6.68,0.06,978
Medulla,MY,-7.1,6.28,0.07,936
crossed tectospinal pathway,tspc,-7.1,6.51,0.09,1230
Medulla,MY,-7.1,6.8,0.3,936
Medulla,MY,-7.1,6.53,0.33,936
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.11,0.41,988
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.06,0.44,988
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.39,0.46,988
Medulla,MY,-7.1,7.04,0.51,936
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.26,0.55,988
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.51,0.66,988
Intermediate reticular nucleus,IRN,-7.1,5.89,0.77,979
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.22,0.77,988
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.48,0.81,988
Medullary reticular nucleus dorsal part,MDRNd,-7.1,5.74,0.88,987
Medullary reticular nucleus ventral part,MDRNv,-7.1,6.5,0.92,988
Lateral reticular nucleus magnocellular part,LRNm,-7.1,7.06,0.98,983
Nucleus of the solitary tract,NTS,-7.1,5.32,1.09,949
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.06,1.1,987
Intermediate reticular nucleus,IRN,-7.1,6.34,1.12,979
Intermediate reticular nucleus,IRN,-7.1,6.68,1.15,979
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.11,1.16,987
Intermediate reticular nucleus,IRN,-7.1,6.31,1.16,979
Intermediate reticular nucleus,IRN,-7.1,6.56,1.18,979
Medullary reticular nucleus dorsal part,MDRNd,-7.1,5.64,1.18,987
Intermediate reticular nucleus,IRN,-7.1,6.54,1.23,979
Intermediate reticular nucleus,IRN,-7.1,6.6,1.25,979
Nucleus ambiguus ventral division,AMBv,-7.1,6.74,1.29,973
Medulla,MY,-7.1,6.7,1.34,936
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.37,1.35,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.02,1.37,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.6,1.4,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,5.85,1.42,987
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.27,1.46,987
Lateral reticular nucleus magnocellular part,LRNm,-7.1,7,1.45,983
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.61,1.48,987
Lateral reticular nucleus magnocellular part,LRNm,-7.1,7.05,1.49,983
Medullary reticular nucleus dorsal part,MDRNd,-7.1,6.69,1.54,987
Spinal nucleus of the trigeminal caudal part,SPVC,-7.18,6,-2.12,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.18,6.54,-2.12,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.18,6.14,-2.01,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.18,6.34,-1.79,955
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.74,-1.73,987
Spinal nucleus of the trigeminal caudal part,SPVC,-7.18,6.59,-1.71,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.18,6.27,-1.67,955
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.51,-1.61,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.25,-1.59,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.82,-1.57,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.26,-1.56,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.14,-1.54,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.14,-1.5,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.74,-1.48,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,5.76,-1.46,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.12,-1.46,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.39,-1.46,987
Intermediate reticular nucleus,IRN,-7.18,6.84,-1.44,979
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.19,-1.42,987
Intermediate reticular nucleus,IRN,-7.18,6.75,-1.41,979
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.06,-1.41,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.51,-1.41,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.46,-1.35,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.54,-1.33,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.16,-1.31,987
Lateral reticular nucleus magnocellular part,LRNm,-7.18,6.98,-1.31,983
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.07,-1.29,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.13,-1.28,987
Intermediate reticular nucleus,IRN,-7.18,6.45,-1.24,979
Lateral reticular nucleus magnocellular part,LRNm,-7.18,7.26,-1.24,983
Lateral reticular nucleus magnocellular part,LRNm,-7.18,7.1,-1.22,983
Medullary reticular nucleus dorsal part,MDRNd,-7.18,6.02,-1.18,987
Medullary reticular nucleus dorsal part,MDRNd,-7.18,5.81,-1.15,987
Intermediate reticular nucleus,IRN,-7.18,6.74,-1.15,979
Intermediate reticular nucleus,IRN,-7.18,6.64,-1.14,979
Intermediate reticular nucleus,IRN,-7.18,6.34,-1.12,979
Intermediate reticular nucleus,IRN,-7.18,6.45,-1.13,979
Intermediate reticular nucleus,IRN,-7.18,6.5,-1.12,979
Intermediate reticular nucleus,IRN,-7.18,6.69,-1.12,979
Medullary reticular nucleus ventral part,MDRNv,-7.18,6.75,-1.1,988
Intermediate reticular nucleus,IRN,-7.18,6.54,-1.09,979
Lateral reticular nucleus magnocellular part,LRNm,-7.18,6.99,-1.08,983
Intermediate reticular nucleus,IRN,-7.18,6.42,-1.07,979
Medullary reticular nucleus ventral part,MDRNv,-7.18,6.7,-1.07,988
